lastfm_url,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,genre
https://www.last.fm/music/les%2bbaxter/_/milord,Les Baxter,['exotic'],2,7.88,6.215,6.35,jazz
https://www.last.fm/music/les%2bbaxter/_/sabre%2bdance,Les Baxter,['whimsical'],2,7.43,5.15,6.18,jazz
https://www.last.fm/music/patti%2bpage/_/how%2bmuch%2bis%2bthat%2bdoggie%2bin%2bthe%2bwindow,Patti Page,['sentimental'],2,7.573448276,5.041724138,6.922413793,jazz
https://www.last.fm/music/teddy%2bwilson/_/stompin%2527%2bat%2bthe%2bsavoy,Teddy Wilson,"['cheerful', 'silly', 'lively']",4,7.5775,5.6925,6.9725,jazz
https://www.last.fm/music/fats%2bwaller/_/your%2bfeet%2527s%2btoo%2bbig,Fats Waller,['cheerful'],2,6.7,4.67,6.4,jazz
https://www.last.fm/music/fats%2bwaller/_/ain%25e2%2580%2599t%2bmisbehavin%25e2%2580%2599,Fats Waller,['cheerful'],1,8,5.76,7.32,jazz
https://www.last.fm/music/fats%2bwaller/_/your%2bfeets%2btoo%2bbig,Fats Waller,"['silly', 'naive']",2,5.47,4.36,5.75,jazz
https://www.last.fm/music/paul%2bwhiteman/_/farewell%2bblues,Paul Whiteman,['sentimental'],1,6.27,2.95,6.73,jazz
https://www.last.fm/music/gordon%2bjenkins/_/caravan%2b%2528instrumental%2529%2b%25281996%2bdigital%2bremaster%2529,Gordon Jenkins,['theatrical'],4,5.825,5.0625,5.9225,jazz
https://www.last.fm/music/genesis/_/more%2bfool%2bme%2b%2528live%2529,Genesis,['complex'],2,3.82,4.105,5.345,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/stars%2bfell%2bon%2balabama,Ella Fitzgerald,"['lush', 'sensual']",9,7.058372093,4.479612403,6.385581395,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/a%2btisket%252c%2ba%2btasket,Ella Fitzgerald,['cheerful'],3,6.526666667,3.923333333,6.376666667,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/angel%2beyes%2b%2528layo%2b%2526%2bbushwacka%2bremix%2529,Ella Fitzgerald,['erotic'],2,6.125,5.015,6.08,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/i%2527ve%2bgot%2ba%2bcrush%2bon%2byou,Ella Fitzgerald,['romantic'],5,7.215,4.540833333,6.264166667,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/in%2ba%2bmellow%2btone,Ella Fitzgerald,"['sensual', 'soft']",5,7.126,4.064,6.318,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/sophisticated%2blady,Ella Fitzgerald,['sensual'],8,6.615,4.34375,5.94375,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/in%2ba%2bsentimental%2bmood,Ella Fitzgerald,['sensual'],4,7.036,4.018,6.498,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/let%2527s%2bdo%2bit%2b%2528let%2527s%2bfall%2bin%2blov,Ella Fitzgerald,['elegant'],1,7,4.43,5.95,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/let%2527s%2bface%2bthe%2bmusic%2band%2bdance,Ella Fitzgerald,['bittersweet'],7,6.933584906,3.808207547,6.078490566,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/all%2bthrough%2bthe%2bnight,Ella Fitzgerald,['smooth'],4,7.144,3.877,6.29,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/bewitched%252c%2bbothered%252c%2band%2bbewildered,Ella Fitzgerald,"['smooth', 'sweet']",6,6.694444444,3.440185185,5.99962963,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/ev%2527ry%2btime%2bwe%2bsay%2bgoodbye,Ella Fitzgerald,['sweet'],10,6.483478261,4.162826087,5.767173913,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/april%2bin%2bparis,Ella Fitzgerald,['soft'],4,4.282,3.412,4.596,jazz
https://www.last.fm/music/ella%2bfitzgerald/_/love%2byou%2bmadly,Ella Fitzgerald,['quiet'],3,7.36,4.143333333,6.056666667,jazz
https://www.last.fm/music/louis%2bjordan/_/what%2527s%2bthe%2buse%2bof%2bgetting%2bsober%2b%2528when%2byou%2bgonna%2bget%2bdrunk%2bagain%253f%2529,Louis Jordan,['comic'],2,5.465,3.955,5.52,jazz
https://www.last.fm/music/connee%2bboswell/_/blue%2bmoon,Connee Boswell,['delicate'],4,7.32,4.3125,5.9725,jazz
https://www.last.fm/music/randy%2bnewman/_/monsters%252c%2binc.,Randy Newman,['nostalgic'],1,6.68,4.37,5.05,jazz
https://www.last.fm/music/christina%2baguilera/_/a%2bsong%2bfor%2byou,Christina Aguilera,['poignant'],1,5.1,4.09,6.44,jazz
https://www.last.fm/music/christina%2baguilera/_/but%2bi%2bam%2ba%2bgood%2bgirl,Christina Aguilera,['pure'],4,7.24125,5.27125,6.405,jazz
https://www.last.fm/music/radiohead/_/life%2bin%2ba%2bglasshouse,Radiohead,['melancholy'],10,3.738333333,3.162777778,3.603333333,jazz
https://www.last.fm/music/roxy%2bmusic/_/smoke%2bgets%2bin%2byour%2beyes,Roxy Music,['yearning'],8,5.302857143,3.591428571,5.27,jazz
https://www.last.fm/music/roxy%2bmusic/_/these%2bfoolish%2bthings,Roxy Music,['yearning'],9,5.3325,3.4675,5.54875,jazz
https://www.last.fm/music/fats%2bdomino/_/when%2bthe%2bsaints%2bgo%2bmarching%2bin,Fats Domino,['lyrical'],2,4.130684932,3.65109589,5.505753425,jazz
https://www.last.fm/music/george%2bmichael/_/you%2527ve%2bchanged,George Michael,"['warm', 'sentimental', 'quiet']",14,6.145018727,3.17588015,6.022546816,jazz
https://www.last.fm/music/george%2bmichael/_/i%2bremember%2byou,George Michael,['warm'],5,6.582719298,3.147368421,6.404912281,jazz
https://www.last.fm/music/george%2bmichael/_/feeling%2bgood,George Michael,"['elegant', 'sophisticated']",2,6.66,4.78,6.065,jazz
https://www.last.fm/music/george%2bmichael/_/where%2bor%2bwhen,George Michael,['sentimental'],4,7.21009901,4.027821782,6.352425743,jazz
https://www.last.fm/music/george%2bmichael/_/roxanne,George Michael,['smooth'],11,6.178837209,4.055465116,5.783604651,jazz
https://www.last.fm/music/chaka%2bkhan/_/stormy%2bweather,Chaka Khan,['sophisticated'],5,6.150985915,4.003239437,6.303661972,jazz
https://www.last.fm/music/roberta%2bflack/_/i%2btold%2bjesus,Roberta Flack,['reflective'],4,5.61,4.2825,6.055,jazz
https://www.last.fm/music/burt%2bbacharach/_/the%2bbell%2bthat%2bcouldn%2527t%2bjingle,Burt Bacharach,['slick'],5,4.766,3.084,4.636,jazz
https://www.last.fm/music/diana%2bkrall/_/and%2bi%2blove%2bhim,Diana Krall,['delicate'],3,6.993333333,3.316666667,5.976666667,jazz
https://www.last.fm/music/diana%2bkrall/_/count%2byour%2bblessings%2binstead%2bof%2bsheep,Diana Krall,['lush'],5,7.105,4.62125,6.535,jazz
https://www.last.fm/music/diana%2bkrall/_/dancing%2bin%2bthe%2bdark,Diana Krall,['sensual'],4,6.645714286,5.455714286,6.11952381,jazz
https://www.last.fm/music/sade/_/love%2bis%2bfound,Sade,['sensual'],2,7.41,6.575,6.155,jazz
https://www.last.fm/music/van%2bmorrison/_/audrey,Van Morrison,['lyrical'],5,5.774285714,4.071428571,6.081428571,jazz
https://www.last.fm/music/lee%2bhazlewood/_/tulsa%2bsunday,Lee Hazlewood,['stylish'],1,5.68,4.27,6.07,jazz
https://www.last.fm/music/lena%2bhorne/_/sometimes%2bi%2bfeel%2blike%2ba%2bmotherless%2bchild,Lena Horne,['spiritual'],2,4.458607595,4.130759494,5.810126582,jazz
https://www.last.fm/music/lena%2bhorne/_/old%2bdevil%2bmoon,Lena Horne,['cheerful'],1,8,5.76,7.32,jazz
https://www.last.fm/music/lena%2bhorne/_/mad%2babout%2bthe%2bboy,Lena Horne,['sentimental'],1,6.27,2.95,6.73,jazz
https://www.last.fm/music/david%2bbyrne/_/%2528the%2bgift%2bof%2bsound%2529%2bwhere%2bthe%2bsun%2bnever%2bgoes%2bdown,David Byrne,['theatrical'],2,6.39,5.325,6.865,jazz
https://www.last.fm/music/boz%2bscaggs/_/your%2bgood%2bthing%2b%2528is%2babout%2bto%2bend%2529,Boz Scaggs,['lazy'],2,3.24,3.33,5.615,jazz
https://www.last.fm/music/the%2bmanhattan%2btransfer/_/let%2bit%2bsnow%2521%2blet%2bit%2bsnow%2521%2blet%2bit%2bsnow%2521,The Manhattan Transfer,['relaxed'],2,5.34,3.05,6.265,jazz
https://www.last.fm/music/the%2bmanhattan%2btransfer/_/trickle%2btrickle,The Manhattan Transfer,['lively'],1,7.12,6.1,6.86,jazz
https://www.last.fm/music/joss%2bstone/_/it%2527s%2ba%2bman%2527s%2bman%2527s%2bworld%2b%2528live%2529,Joss Stone,['playful'],4,5.36,4.491666667,5.928333333,jazz
https://www.last.fm/music/joss%2bstone/_/i%2bbelieve%2bit%2bto%2bmy%2bsoul,Joss Stone,['flashy'],1,4.85,5.77,5.78,jazz
https://www.last.fm/music/the%2bmagnetic%2bfields/_/love%2bis%2blike%2bjazz,The Magnetic Fields,['romantic'],3,7.366666667,5.211666667,6.215,jazz
https://www.last.fm/music/joni%2bmitchell/_/sweet%2bsucker%2bdance,Joni Mitchell,['lush'],2,6.58,3.525,6.395,jazz
https://www.last.fm/music/joni%2bmitchell/_/god%2bmust%2bbe%2ba%2bboogie%2bman,Joni Mitchell,['hypnotic'],2,5.965,3.27,5.47,jazz
https://www.last.fm/music/joni%2bmitchell/_/at%2blast,Joni Mitchell,['calm'],1,6.89,1.67,7.44,jazz
https://www.last.fm/music/katie%2bmelua/_/the%2bhouse,Katie Melua,"['delicate', 'lush', 'sensual']",8,4.729454545,3.298636364,4.239454545,jazz
https://www.last.fm/music/katie%2bmelua/_/red%2bballoons,Katie Melua,['lush'],4,3.0025,2.835,3.7675,jazz
https://www.last.fm/music/katie%2bmelua/_/nine%2bmillion%2bbicycles,Katie Melua,"['romantic', 'mellow']",13,5.85494382,3.821573034,5.831685393,jazz
https://www.last.fm/music/katie%2bmelua/_/the%2bclosest%2bthing%2bto%2bcrazy,Katie Melua,['romantic'],16,5.440197368,3.651381579,5.645986842,jazz
https://www.last.fm/music/katie%2bmelua/_/just%2blike%2bheaven,Katie Melua,['romantic'],14,5.463660714,3.847142857,5.782142857,jazz
https://www.last.fm/music/katie%2bmelua/_/if%2byou%2bwere%2ba%2bsailboat,Katie Melua,['romantic'],10,5.985684211,4.050736842,5.947157895,jazz
https://www.last.fm/music/katie%2bmelua/_/i%2bdo%2bbelieve%2bin%2blove,Katie Melua,['romantic'],14,5.439076923,3.808461538,5.852461538,jazz
https://www.last.fm/music/katie%2bmelua/_/thank%2byou%252c%2bstars,Katie Melua,['romantic'],17,5.399603175,3.893174603,5.853174603,jazz
https://www.last.fm/music/katie%2bmelua/_/what%2bit%2bsays%2bon%2bthe%2btin,Katie Melua,['romantic'],8,5.352888889,3.910111111,5.891444444,jazz
https://www.last.fm/music/katie%2bmelua/_/blame%2bit%2bon%2bthe%2bmoon,Katie Melua,['smooth'],13,4.489680851,3.448510638,5.622340426,jazz
https://www.last.fm/music/katie%2bmelua/_/perfect,Katie Melua,['optimistic'],2,4.77,3.803333333,5.96,jazz
https://www.last.fm/music/katie%2bmelua/_/lilac%2bwine,Katie Melua,['calm'],9,5.307636364,3.362272727,6.112818182,jazz
https://www.last.fm/music/jamie%2bcullum/_/the%2bwind%2bcries%2bmary,Jamie Cullum,['gentle'],3,6.683333333,3.413333333,6.43,jazz
https://www.last.fm/music/jamie%2bcullum/_/i%2527m%2bglad%2bthere%2bis%2byou,Jamie Cullum,['romantic'],7,7.201917808,4.434931507,6.451506849,jazz
https://www.last.fm/music/jamie%2bcullum/_/love%2bain%2527t%2bgonna%2blet%2byou%2bdown,Jamie Cullum,['smooth'],6,6.949642857,3.636785714,6.548809524,jazz
https://www.last.fm/music/jamie%2bcullum/_/in%2bthe%2bwee%2bsmall%2bhours%2bof%2bthe%2bmorning,Jamie Cullum,"['smooth', 'soft']",7,6.981882353,3.714705882,6.322588235,jazz
https://www.last.fm/music/jamie%2bcullum/_/music%2bis%2bthrough,Jamie Cullum,['energetic'],6,7.225454545,5.738181818,6.037272727,jazz
https://www.last.fm/music/regina%2bspektor/_/oh%2bmarcello,Regina Spektor,['silly'],1,6.72,4.86,6.5,jazz
https://www.last.fm/music/the%2bstyle%2bcouncil/_/blue%2bcafe,The Style Council,['peaceful'],4,7.03546875,3.57859375,6.56671875,jazz
https://www.last.fm/music/the%2bstyle%2bcouncil/_/the%2bparis%2bmatch,The Style Council,['soft'],13,5.526994536,3.416393443,5.489836066,jazz
https://www.last.fm/music/nancy%2bwilson/_/wave,Nancy Wilson,['relaxed'],3,6.433333333,2.47,6.693333333,jazz
https://www.last.fm/music/lana%2bdel%2brey/_/don%2527t%2blet%2bme%2bbe%2bmisunderstood,Lana Del Rey,['epic'],5,4.792,4.424,4.816,jazz
https://www.last.fm/music/joe%2bhenry/_/richard%2bpryor%2baddresses%2ba%2btearful%2bnation,Joe Henry,"['bitter', 'reflective']",5,4.119,5.112,4.512,jazz
https://www.last.fm/music/joe%2bhenry/_/scar,Joe Henry,['relaxed'],1,7.25,2.49,7.09,jazz
https://www.last.fm/music/the%2broots/_/one%2bshine,The Roots,['smooth'],4,6.260909091,2.971761364,6.292045455,jazz
https://www.last.fm/music/allison%2bcrowe/_/this%2blittle%2bbird,Allison Crowe,['strong'],1,6.81,5.14,6.54,jazz
https://www.last.fm/music/ben%2bfolds/_/them%2bthat%2bgot%2b%255blive%255d,Ben Folds,['manic'],4,5.037763158,3.957236842,5.021315789,jazz
https://www.last.fm/music/dirty%2bprojectors/_/the%2bglad%2bfact,Dirty Projectors,['lyrical'],1,6.84,3.81,5.76,jazz
https://www.last.fm/music/placebo/_/humpty%2bdumpty,Placebo,['light'],1,6.55,3.52,5.89,jazz
https://www.last.fm/music/mose%2ballison/_/molecular%2bstructure,Mose Allison,['ironic'],2,4.425,4,4.95,jazz
https://www.last.fm/music/mose%2ballison/_/numbers%2bon%2bpaper,Mose Allison,['sophisticated'],8,5.40875,3.44375,5.59,jazz
https://www.last.fm/music/the%2bcat%2bempire/_/no%2bmountain,The Cat Empire,['lazy'],5,6.015555556,2.736666667,6.424444444,jazz
https://www.last.fm/music/the%2bcat%2bempire/_/sunny%2bmoon,The Cat Empire,['uplifting'],2,7.71,5.375,6.98,jazz
https://www.last.fm/music/the%2bcat%2bempire/_/miserere,The Cat Empire,['nostalgic'],5,4.243642384,3.407284768,4.201225166,jazz
https://www.last.fm/music/the%2bcat%2bempire/_/protons%252c%2bneutrons%252c%2belectrons,The Cat Empire,['quirky'],4,8.082621359,5.744174757,6.676990291,jazz
https://www.last.fm/music/nana%2bmouskouri/_/smoke%2bgets%2bin%2byour%2beyes,Nana Mouskouri,"['warm', 'sentimental']",16,5.873777174,3.497418478,5.283831522,jazz
https://www.last.fm/music/bryan%2bferry/_/i%2527m%2bin%2bthe%2bmood%2bfor%2blove,Bryan Ferry,"['nocturnal', 'yearning']",7,5.887631579,3.65375,5.446776316,jazz
https://www.last.fm/music/tom%2bwaits/_/eggs%2band%2bsausage%2b%2528in%2ba%2bcadillac%2bwith%2bsusan%2bmichelson%2529,Tom Waits,"['nocturnal', 'gritty', 'brooding']",9,4.476208333,3.80875,5.572666667,jazz
https://www.last.fm/music/tom%2bwaits/_/nighthawk%2bpostcards%2b%2528from%2beasy%2bstreet%2529,Tom Waits,"['nocturnal', 'gritty']",6,4.463636364,3.923636364,5.434545455,jazz
https://www.last.fm/music/tom%2bwaits/_/29%2bdollars,Tom Waits,"['sarcastic', 'sardonic', 'cynical']",4,2.7425,3.395,3.935,jazz
https://www.last.fm/music/tom%2bwaits/_/midtown,Tom Waits,['eccentric'],2,3.772352941,3.888823529,5.556470588,jazz
https://www.last.fm/music/tom%2bwaits/_/nighthawk%2bpostcards,Tom Waits,['humorous'],1,7.81,5.33,6.8,jazz
https://www.last.fm/music/tom%2bwaits/_/spare%2bparts%2bi%2b%2528a%2bnocturnal%2bemission%2529,Tom Waits,"['gritty', 'literate']",5,3.643333333,3.318333333,4.716666667,jazz
https://www.last.fm/music/tom%2bwaits/_/jack%2b%2526%2bneal%252fcalifornia%2bhere%2bi%2bcome,Tom Waits,['gritty'],2,4.16,4.94,5.21,jazz
https://www.last.fm/music/tom%2bwaits/_/muriel,Tom Waits,['romantic'],2,4.475,3.9875,5.6925,jazz
https://www.last.fm/music/tom%2bwaits/_/straight%2bto%2bthe%2btop%2b%2528vegas%2529,Tom Waits,"['nostalgic', 'laid-back']",4,3.193259259,2.751185185,4.034666667,jazz
https://www.last.fm/music/tom%2bwaits/_/medley%253a%2bjack%2b%2526%2bneal%252fcalifornia%252c%2bhere%2bi%2bcome,Tom Waits,['sentimental'],3,4.5525,3.565,5.555,jazz
https://www.last.fm/music/tom%2bwaits/_/emotional%2bweather%2breport,Tom Waits,['quirky'],3,3.938415842,3.951089109,5.508217822,jazz
https://www.last.fm/music/frank%2bzappa/_/louie%2blouie,Frank Zappa,"['sarcastic', 'sardonic', 'cynical']",3,2.513333333,3.323333333,3.433333333,jazz
https://www.last.fm/music/caetano%2bveloso/_/a%2bbase%2bde%2bguant%25c3%25a1namo,Caetano Veloso,['serious'],1,5.88,4.05,5.67,jazz
https://www.last.fm/music/henri%2bsalvador/_/chambre%2bavec%2bvue,Henri Salvador,['sensual'],4,7.29,5.37,6.2575,jazz
https://www.last.fm/music/al%2bjarreau/_/dinosaur,Al Jarreau,['relaxed'],3,6.276666667,2.833333333,6.3,jazz
https://www.last.fm/music/norah%2bjones/_/little%2bbroken%2bhearts,Norah Jones,"['mysterious', 'elegant', 'refined', 'sophisticated']",7,5.83,4.109090909,5.977272727,jazz
https://www.last.fm/music/norah%2bjones/_/say%2bgoodbye,Norah Jones,"['sensual', 'sexy', 'elegant', 'refined', 'driving']",7,5.643333333,4.385555556,5.294444444,jazz
https://www.last.fm/music/norah%2bjones/_/i%2bwouldn%2527t%2bneed%2byou,Norah Jones,"['sensual', 'sexy']",9,6.430392157,5.194313725,5.957254902,jazz
https://www.last.fm/music/norah%2bjones/_/stuck,Norah Jones,['sensual'],5,4.503333333,3.698888889,4.571111111,jazz
https://www.last.fm/music/norah%2bjones/_/after%2bthe%2bfall,Norah Jones,"['elegant', 'refined']",4,5.805,3.7,6.265,jazz
https://www.last.fm/music/norah%2bjones/_/4%2bbroken%2bhearts,Norah Jones,"['elegant', 'refined']",3,5.066666667,3.94,5.815,jazz
https://www.last.fm/music/norah%2bjones/_/it%2527s%2bgonna%2bbe,Norah Jones,['smooth'],4,4.5675,3.4615,5.746,jazz
https://www.last.fm/music/norah%2bjones/_/man%2bof%2bthe%2bhour,Norah Jones,['sweet'],5,5.740133333,4.276,5.887466667,jazz
https://www.last.fm/music/norah%2bjones/_/what%2bwould%2bi%2bdo,Norah Jones,['tender'],1,6.47,3.22,5.85,jazz
https://www.last.fm/music/norah%2bjones/_/december,Norah Jones,['calm'],10,5.117,3.4025,5.054,jazz
https://www.last.fm/music/norah%2bjones/_/sleepless%2bnights,Norah Jones,['peaceful'],9,6.572990654,4.11411215,6.321775701,jazz
https://www.last.fm/music/norah%2bjones/_/don%2527t%2bknow%2bwhy,Norah Jones,['mellow'],13,5.380194175,3.501650485,5.989514563,jazz
https://www.last.fm/music/norah%2bjones/_/come%2baway%2bwith%2bme,Norah Jones,['mellow'],16,5.633966942,3.638264463,5.958429752,jazz
https://www.last.fm/music/norah%2bjones/_/sunrise,Norah Jones,['mellow'],14,5.943191489,3.389574468,6.129787234,jazz
https://www.last.fm/music/norah%2bjones/_/turn%2bme%2bon,Norah Jones,['mellow'],13,5.495277778,3.875185185,6.017222222,jazz
https://www.last.fm/music/norah%2bjones/_/seven%2byears,Norah Jones,['mellow'],10,5.021384615,3.559692308,5.934,jazz
https://www.last.fm/music/norah%2bjones/_/shoot%2bthe%2bmoon,Norah Jones,['mellow'],14,5.213658537,3.61804878,5.776463415,jazz
https://www.last.fm/music/norah%2bjones/_/the%2bnearness%2bof%2byou,Norah Jones,['mellow'],8,5.330759494,3.864683544,5.904683544,jazz
https://www.last.fm/music/norah%2bjones/_/one%2bflight%2bdown,Norah Jones,['mellow'],9,5.213968254,3.604920635,5.986984127,jazz
https://www.last.fm/music/norah%2bjones/_/nightingale,Norah Jones,['mellow'],11,5.588888889,3.272777778,6.119814815,jazz
https://www.last.fm/music/norah%2bjones/_/those%2bsweet%2bwords,Norah Jones,['mellow'],11,5.905340909,3.715909091,6.042386364,jazz
https://www.last.fm/music/norah%2bjones/_/chasing%2bpirates,Norah Jones,['mellow'],12,5.81220339,3.744576271,6.142033898,jazz
https://www.last.fm/music/norah%2bjones/_/in%2bthe%2bmorning,Norah Jones,['mellow'],8,5.048823529,3.434705882,5.890294118,jazz
https://www.last.fm/music/norah%2bjones/_/thinking%2babout%2byou,Norah Jones,['mellow'],18,5.401627907,3.804186047,5.858023256,jazz
https://www.last.fm/music/norah%2bjones/_/good%2bmorning,Norah Jones,['quiet'],3,5.56045977,2.928390805,6.273103448,jazz
https://www.last.fm/music/eva%2bcassidy/_/nightbird,Eva Cassidy,['sentimental'],5,5.28,2.162,5.374,jazz
https://www.last.fm/music/eva%2bcassidy/_/you%2btake%2bmy%2bbreath%2baway,Eva Cassidy,['quiet'],3,6.92,3.293333333,6.416666667,jazz
https://www.last.fm/music/madeleine%2bpeyroux/_/la%2bjavanese,Madeleine Peyroux,['introspective'],9,5.493962264,3.486037736,5.259622642,jazz
https://www.last.fm/music/shirley%2bhorn/_/here%2527s%2bto%2blife,Shirley Horn,['smooth'],15,6.471666667,3.492435897,6.360512821,jazz
https://www.last.fm/music/shirley%2bhorn/_/summertime,Shirley Horn,['light'],2,6.84,3.28,5.995,jazz
https://www.last.fm/music/the%2bseatbelts/_/space%2blion,The Seatbelts,"['gentle', 'nostalgic']",6,6.53,3.51,6.338571429,jazz
https://www.last.fm/music/the%2bseatbelts/_/goodnight%2bjulia,The Seatbelts,['nostalgic'],5,5.378333333,3.22,5.986666667,jazz
https://www.last.fm/music/the%2bseatbelts/_/car%2b24,The Seatbelts,['optimistic'],2,7.96,5.12,7.105,jazz
https://www.last.fm/music/the%2bseatbelts/_/rush,The Seatbelts,['energetic'],4,7.4275,5.0675,6.205,jazz
https://www.last.fm/music/caravan/_/nine%2bfeet%2bunderground%252fnigel%2bblows%2ba%2btune%252flove%2527s%2ba%2bfriend%252fmake%2bit%2b76%252fdan,Caravan,['bombastic'],2,3.34,1.405,3.5,jazz
https://www.last.fm/music/astrud%2bgilberto/_/all%2bthat%2527s%2bleft%2bis%2bto%2bsay%2bgoodbye,Astrud Gilberto,['lazy'],2,4.105,3.15,5.67,jazz
https://www.last.fm/music/astrud%2bgilberto/_/insensatez,Astrud Gilberto,['monumental'],4,6.285,4.68,6.0125,jazz
https://www.last.fm/music/astrud%2bgilberto/_/the%2bgentle%2brain%2b%2528rjd2%2bremix%2529,Astrud Gilberto,"['stylish', 'soft']",8,6.562907801,4.276808511,6.045602837,jazz
https://www.last.fm/music/astrud%2bgilberto/_/once%2bupon%2ba%2bsummertime,Astrud Gilberto,"['warm', 'sensual', 'sentimental', 'quiet']",16,6.301150442,3.69380531,5.834188791,jazz
https://www.last.fm/music/nikka%2bcosta/_/nothing,Nikka Costa,['powerful'],2,6.57,4.11,6.975,jazz
https://www.last.fm/music/lisa%2bekdahl/_/the%2bboy%2bnext%2bdoor,Lisa Ekdahl,['warm'],7,7.345714286,4.178571429,6.187142857,jazz
https://www.last.fm/music/lisa%2bekdahl/_/i%2bdon%2527t%2bmiss%2byou%2banymore,Lisa Ekdahl,['peaceful'],6,6.124444444,3.404444444,5.664444444,jazz
https://www.last.fm/music/lisa%2bekdahl/_/give%2bme%2bthat%2bslow%2bknowing%2bsmile,Lisa Ekdahl,['quiet'],2,4.95,2.78,5.62,jazz
https://www.last.fm/music/joyce/_/aldeia%2bde%2bogum,Joyce,['cheerful'],2,8.235,5.905,7.265,jazz
https://www.last.fm/music/joyce/_/moreno,Joyce,['cheerful'],1,8,5.76,7.32,jazz
https://www.last.fm/music/rainald%2bgrebe/_/miles%2bdavis,Rainald Grebe,['ironic'],1,5.42,4.39,4.46,jazz
https://www.last.fm/music/parov%2bstelar/_/the%2bsun%2bfeat.%2bgraham%2bcandy,Parov Stelar,['optimistic'],2,7.7,4.785,6.055,jazz
https://www.last.fm/music/bobby%2bwomack/_/california%2bdreaming,Bobby Womack,"['uplifting', 'yearning']",6,6.691910112,4.269662921,5.941011236,jazz
https://www.last.fm/music/herbie%2bhancock/_/river,Herbie Hancock,['soothing'],4,6.467307692,2.690192308,6.392692308,jazz
https://www.last.fm/music/herbie%2bhancock/_/cantaloup%2bisland,Herbie Hancock,['monumental'],2,5.82,5.105925926,6.088148148,jazz
https://www.last.fm/music/herbie%2bhancock/_/sleeping%2bgiant,Herbie Hancock,['mystical'],1,6.57,5.04,5.79,jazz
https://www.last.fm/music/herbie%2bhancock/_/witch%2bfire,Herbie Hancock,"['stylish', 'cheerful']",2,7.226666667,5.263333333,6.903333333,jazz
https://www.last.fm/music/herbie%2bhancock/_/nobu,Herbie Hancock,['warm'],3,6.126666667,3.563333333,5.663333333,jazz
https://www.last.fm/music/herbie%2bhancock/_/harvest%2btime,Herbie Hancock,['sentimental'],1,6.27,2.95,6.73,jazz
https://www.last.fm/music/herbie%2bhancock/_/alone%2band%2bi,Herbie Hancock,['smooth'],5,6.502857143,3.657142857,6.164285714,jazz
https://www.last.fm/music/herbie%2bhancock/_/don%2527t%2bexplain%2b%2528feat.%2bdamien%2brice%2b%2526%2blisa%2bhannigan%2529,Herbie Hancock,['tender'],3,6.673333333,3.006666667,6.07,jazz
https://www.last.fm/music/erykah%2bbadu/_/afro%2b%2528freestyle%2bskit%2529,Erykah Badu,['smooth'],3,6.886666667,4.33,6.233333333,jazz
https://www.last.fm/music/flying%2blotus/_/moment%2bof%2bhesitation,Flying Lotus,['ethereal'],2,4,1.575,3.56,jazz
https://www.last.fm/music/yngwie%2bmalmsteen/_/icarus%2bdream%2bsuite,Yngwie Malmsteen,['monumental'],4,6.1025,4.71,5.8725,jazz
https://www.last.fm/music/stereolab/_/fuses,Stereolab,"['delicate', 'warm', 'complex']",4,6.415,4.285,5.6075,jazz
https://www.last.fm/music/abbey%2blincoln/_/retribution,Abbey Lincoln,['paranoid'],1,2.9,5.09,3.81,jazz
https://www.last.fm/music/abbey%2blincoln/_/blue%2bmonk,Abbey Lincoln,['relaxed'],4,4.797160494,3.59617284,5.902962963,jazz
https://www.last.fm/music/abbey%2blincoln/_/love%2bhas%2bgone%2baway,Abbey Lincoln,['dramatic'],6,3.573333333,3.797777778,4.897777778,jazz
https://www.last.fm/music/abbey%2blincoln/_/the%2bmerry%2bdancer,Abbey Lincoln,['gritty'],1,3.94,4.36,4.83,jazz
https://www.last.fm/music/abbey%2blincoln/_/being%2bme,Abbey Lincoln,['reflective'],1,5.57,3.38,6.84,jazz
https://www.last.fm/music/anna%2bmaria%2bjopek/_/na%2bd%25c5%2582oni,Anna Maria Jopek,['enigmatic'],2,5.073333333,3.413333333,4.3,jazz
https://www.last.fm/music/cassandra%2bwilson/_/if%2bloving%2byou%2bis%2bwrong,Cassandra Wilson,['delicate'],5,6.618,3.188,6.038,jazz
https://www.last.fm/music/cassandra%2bwilson/_/dust%2bmy%2bbroom,Cassandra Wilson,['gentle'],2,5.425,3.39,6.195,jazz
https://www.last.fm/music/cassandra%2bwilson/_/i%2bdidn%2527t%2bknow%2bwhat%2btime%2bit%2bwas,Cassandra Wilson,['wry'],2,2.91,2.41,3.15,jazz
